track_name,track_id,artist_name,artist_id,album_name,album_id,release_date,duration_ms,popularity,lyrics,matched_url
O Toque,1znIrBVKOOVBSU0FrHWYv9,Rita Lee,7dnT2FUXhjirperXaH22IJ,Fruto Proibido,48SnM2iORxlYTyCefwJZvs,1975-01-01,320133,30,"Abri a janela
Um som diferente entrou
Meus olhos mudaram, eu sei, eu sei
Ou foi o som que mudou?
Baby, baby
O som das nuvens
A conversa do vento
A voz dos astros
A história do tempo
O som das estrelas
A música do luar
Contando em segredo, eu sei, eu sei
Contando todo o meu medo
Baby, baby
O som das flores
O murmúrio do céu
Me deram um toque
Quem tem ouvidos que ouça
Você é uma criança do universo
E tem tanto direito de estar aqui
Quanto as árvores e as estrelas
E mesmo que isso não esteja claro para você
Não há dúvida
Que o universo segue o rumo
Que todos nós escolhemos
Que o universo segue o rumo
Que todos nós escolhemos

Hey hey hey
Hey hey hey
Abri a janela
Um som diferente entrou
Meus olhos mudaram, eu sei
Ou foi o som que mudou?
Baby, baby
O som das nuvens
A conversa do vento
A voz dos astros
A história do tempo
Do tempo, do tempo",https://genius.com/Rita-lee-o-toque-lyrics
Rejeição,4SseVtEEhMIWxlilqBQbar,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,2 É demais!,5xo3h19qdvgBiMYjXei9vI,1978,171333,4,"
Rejeição... sentimento contramão
Que me faz sentir abandonado
Mesmo estando a teu lado
Rejeição sentimento contramão
Que me faz abandonar da festa
Bem no meio da seresta
Rejeição... sentimento contramão
Que me faz remar contra a maré
Contra o movimento
E esquecendo de viver o momento
Rejeição... sentimento contramão
Que me faz sentir fraco só
E indеfeso
Esquecendo todo o pеso de tudo
Que vivie
Lá lá lá
Rejeição... sentimento contramão
Que me faz sentir abandonado
Mesmo estando a teu lado
Rejeição sentimento contramão
Que me faz abandonar da festa
Bem no meio da seresta

Rejeição... sentimento contramão
Que me faz remar contra a maré
Contra o movimento
E esquecendo de viver o momento
Rejeição... sentimento contramão
Que me faz sentir fraco só
E indefeso
Esquecendo todo o peso de tudo
Que vivie
Lá lá lá
Rejeição... sentimento contramão
Que me faz refugir no medo
Refugiar na incerteza que aí está
Lá lá lá",https://genius.com/Ney-matogrosso-rejeicao-lyrics
João E Maria,0XI3xzi3W1sBDfri2FKtj9,"Nara Leão, Chico Buarque","64KVQ4YupSZYrGNLduVtj3, 6tOsSffQQIXmK8TqsDck8t",Chico 50 Anos - O Trovador,0D3mPnL97GSsO21X6BD7XV,1977,141773,57,"Agora eu era o herói
E o meu cavalo só falava inglês
A noiva do cowboy
Era você, além das outras três
Eu enfrentava os batalhões
Os alemães e seus canhões
Guardava o meu bodoque
E ensaiava um rock
Para as matinês

Agora eu era o rei
Era o bedel e era também juiz
E pela minha lei
A gente era obrigado a ser feliz
E você era a princesa que eu fiz coroar
E era tão linda de se admirar
Que andava nua pelo meu país

Não, não fuja, não
Finja que agora eu era o seu brinquedo
Eu era o seu pião
O seu bicho preferido
Vem, me dê a mão
A gente agora já não tinha medo
No tempo da maldade
Acho que a gente nem tinha nascido

Agora era fatal
Que o faz-de-conta terminasse assim
Pra lá deste quintal
Era uma noite que não tem mais fim
Pois você sumiu no mundo sem me avisar
E agora eu era um louco a perguntar
O que é que a vida vai fazer de mim?",https://genius.com/Nara-leao-joao-e-maria-lyrics
Mundo Novo,6Hx9gJm7z1lSTCq9XaX27d,Elis Regina,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina - Original Album Series,1Hqr6eLTyCF818jPFuogK1,1976,162533,0,"E ver, se dessa vez, faço um final feliz
Deixar de lado
Aquelas velhas estórias
O verso usado
O canto antigo
Vou dizer adeus
Fazer de tudo e todos bela lembrança
Deixar de ser só esperança
E por minhas mãos, lutando me superar
Vou traçar no tempo meu próprio caminho
E assim abrir meu peito ao vento
Me libertar
De ser somente aquilo que se espera
Em forma, jeito, luz e cor
E vou
Vou pegar um mundo novo, vida nova
Vou pegar um mundo novo, vida nova",https://genius.com/Elis-regina-mundo-novo-vida-nova-lyrics
Nuvem Passageira,0RNhhHJ3kpgDnGsx7xxua7,Hermes Aquino,0IrRKFwNGXlvByEXzACV70,Meu Primeiro Hit! (Popular),5uMWO2lhcon0gvvbnvuUaC,1976,272466,0,"Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai
Não adianta escrever meu nome numa pedra
Pois essa pedra em pó vai se transformar
Você não vê que a vida corre contra o tempo
Sou um castelo de areia na beira do mar
(Ar, Ar)
Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai
A lua cheia convida para um longo beijo
Mas o relógio te cobra o dia de amanhã
Estou sozinho, perdido e louco no meu leito
E a namorada analisada por sobre o divã
(Ar, Ar)
Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai

Por isso agora o que eu quero é dançar na chuva
Não quero nem saber de me fazer ou me matar
Eu vou deixar em dia fique a minha energia
Sou um castelo de areia na beira do mar
(Ar, Ar)
Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai
Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai
Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai
Eu sou nuvem passageira
Que com o vento se vai
Eu sou como um cristal bonito
Que se quebra quando cai",https://genius.com/Hermes-aquino-nuvem-passageira-lyrics
Sucesso,2nmNd1o46tvr1ZjFJAw1jG,Rita Lee,7dnT2FUXhjirperXaH22IJ,Build Up,0pR1MJzQpndwio4YDWNvcF,1970-01-01,161360,35,"Já estou até vendo
Meu nome brilhando
E o mundo aplaudindo
Ao me ver cantar
Ao me ver dançar
I wanna be a star
Como Ginger Rogers, vou sapatear
Mais de mil vestidos vou poder usar
Num show de cores em CinemaScope
Eu direi adeus
Aos sonhos meus
Sucesso, aqui vou eu
Rádio e televisão, revistas, muito mais
Meu rosto, meu sorriso à venda nos jornais
Paris Match, New York Times, Look, Life, BBC of London
Here I come
Maquiagem, mise-en-scène para o Oscar cobiçado
Luzes, câmera, ação
Eu vou lutar, eu vou subir
Eu vou ganhar e conseguir
Será que algum dia
Famosa eu seria?
Meu sonho acontecia
E eu direi goodbye
Mamãe, papai
I wanna be a star

Abram alas
Eu vou passar
Sucesso, aqui vou eu
Abram alas
I wanna be a star
Sucesso, aqui vou eu
Sucesso, aqui vou eu",https://genius.com/Rita-lee-sucesso-aqui-vou-eu-lyrics
Conversando No Bar,7J0gVhF2MaZUvS9degNo6S,Elis Regina,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina - Original Album Series,1Hqr6eLTyCF818jPFuogK1,1976,272666,0,"Lá vinha o bonde no sobe-e-desce ladeira
E o motorneiro parava a orquestra um minuto
Para me contar casos da campanha da Itália
E do tiro que ele não levou
Levei um susto imenso nas asas da Panair
Descobri que as coisas mudam
E que tudo é pequeno nas asas da Panair
E lá vai menino xingando padre e pedra
E lá vai menino lambendo podre delícia
E lá vai menino senhor de todo o fruto
Sem nenhum pecado, sem rancor
O medo em minha vida nasceu muito depois
Descobri que minha arma é
O que a memória guarda dos tempos da Panair
Nada de triste existe que não se esqueça
Alguém insiste e fala ao coração
Tudo de triste existe e não se esquece
Alguém insiste e fere no coração
Nada de novo existe neste planeta
Que não se fale aqui na mesa do bar
E aquela briga e aquela fome de bola
E aquele tango e aquela dama da noite
E aquela mancha e a fala oculta
Que no fundo do quintal morreu
Morria cada dia dos dias que eu vivi
Cerveja que tomo hoje é
Apenas em memória dos tempos da Panair
A primeira Coca-Cola foi
Me lembro bem agora, nas asas da Panair
A maior das maravilhas foi
Voando sobre o mundo nas asas da Panair

Nada de triste existe que não se esqueça
Alguém insiste e fala ao coração
Tudo de triste existe e não se esquece
Alguém insiste e fere no coração
Nada de novo existe neste planeta
Que não se fale aqui na mesa do bar
E aquela briga e aquela fome de bola
E aquele tango e aquela dama da noite
E aquela mancha e a fala oculta
Que no fundo do quintal morreu
Morria cada dia dos dias que eu vivi
Cerveja que tomo hoje é
Apenas em memória dos tempos da Panair
A primeira Coca-Cola foi
Me lembro bem agora, nas asas da Panair
A maior das maravilhas foi
Voando sobre o mundo nas asas da Panair
Em volta dessa mesa velhos e moços
Lembrando o que já foi
Em volta dessa mesa existem outras
Falando tão igual
Em volta dessas mesas existe a rua
Vivendo seu normal
Em volta dessa rua, uma cidade
Sonhando seus metais
Em volta da cidade . . ",https://genius.com/Elis-regina-conversando-no-bar-lyrics
Pesadelo,0BAI8k3qquS5LlRAV2MWs9,MPB4,3SKTkAUNa3oUa2rkd8DAyM,Cicatrizes,6fNgK0PZiXuHdwbohZ4Nty,1972-01-01,203226,30,"Quando o muro separa, uma ponte une
Se a vingança encara, o remorso pune
Você vem me agarra, alguém vem me solta
Você vai na marra, ela um dia volta
E se a força é tua, ela um dia é nossa
Olha o muro, olha a ponte
Olhe o dia de ontem chegando
Que medo você tem de nós, olha aí
Você corta um verso, eu escrevo outro
Você me prende vivo, eu escapo morto
De repente, olha eu de novo
Perturbando a paz, exigindo troco
Vamos por aí, eu e meu cachorro
Olha um verso, olha o outro
Olha o velho, olha o moço chegando
Que medo você tem de nós, olha aí
O muro caiu, olha a ponte
Da liberdade guardiã
O braço do Cristo, horizonte
Abraça o dia de amanhã
Olha aí
Olha aí
Olha aí

Quando o muro separa, uma ponte une
Se a vingança encara, o remorso pune
Você vem me agarra, alguém vem me solta
Você vai na marra, ela um dia volta",https://genius.com/Mpb4-pesadelo-lyrics
Cadê,4likpJvNSwhDxUwkUc4yLs,"Milton Nascimento, Nico e Telo","3Bnq7jiU506HcPjRgQ43TM, 3WFwAq7ieZuTzebzLnrIwn",Milagre Dos Peixes,1LnLV4d5u0x3f7a3DOrmLd,1973-04-02,195266,20,"Meu príncipe cansado
Cadê tuas botas de sete léguas
E a Tilim de Peter Pan
E tua esperança Branca de Neve
Cadê, quem levou?
Quem levou?
Meu príncipe esperado
Meu príncipe suado
Que é do beijo da Bela Adormecida
E a espada de condão
E o país maravilhoso de Alice
Cadê, quem levou?
Quem levou?
Meu príncipe assustado
Meu príncipe queimado
Corta a noite escura desta floresta
Mata o fogo do dragão
Traz da lenda os jogos de nossa festa
Pra eu poder brincar
E sorrir",https://genius.com/Milton-nascimento-cade-lyrics
O Cio Da Terra,2HPZlzp2NnCfgg49f3a2Sf,"Chico Buarque, Milton Nascimento","6tOsSffQQIXmK8TqsDck8t, 3Bnq7jiU506HcPjRgQ43TM",Chico 50 Anos - O Cronista,5qojTHasB2Esgg0GPm1jNO,1977,228466,31,"Debulhar o trigo
Recolher cada bago do trigo
Forjar no trigo o milagre do pão
E se fartar de pão
Decepar a cana
Recolher a garapa da cana
Roubar da cana a doçura do mel
Se lambuzar de mel
Afagar a terra
Conhecer os desejos da terra
Cio da terra, propícia estação
E fecundar o chão
Debulhar o trigo
Recolher cada bago do trigo
Forjar no trigo o milagre do pão
E se fartar de pão
Decepar a cana
Recolher a garapa da cana
Roubar da cana a doçura do mel
Se lambuzar de mel
Afagar a terra
Conhecer os desejos da terra
Cio da terra, propícia estação
E fecundar o chão

Debulhar o trigo
Recolher cada bago do trigo
Forjar no trigo o milagre do pão
E se fartar de pão
Decepar a cana
Recolher a garapa da cana
Roubar da cana a doçura do mel
Se lambuzar de mel
Afagar a terra
Conhecer os desejos da terra
Cio da terra, propícia estação
E fecundar o chão",https://genius.com/Chico-buarque-o-cio-da-terra-lyrics
Tô Voltando,5iaXkArfNygqPaNtZ0eiq2,Simone,0sgV4klGs1Y1dgbBi28JlD,Á Flor da Terra,3GU6oZWBuY2t4Zi7JIcYqP,1979,239186,23,"Pode ir armando o coreto
E preparando aquele feijão preto
Eu tô voltando
Põe meia dúzia de Brahma pra gelar
Muda a roupa de cama
Eu tô voltando
Leva o chinelo pra sala de jantar
Que é lá mesmo que a mala eu vou largar
Quero te abraçar, pode se perfumar
Porque eu tô voltando
Dá uma geral, faz um bom defumador
Enche a casa de flor
Que eu tô voltando
Pega uma praia, aproveita, tá calor
Vai pegando uma cor
Que eu tô voltando
Faz um cabelo bonito pra eu notar
Que eu só quero mesmo é despentear
Quero te agarrar
Pode se preparar porque eu tô voltando
Põe pra tocar na vitrola aquele som
Estréia uma camisola
Eu tô voltando

Dá folga pra empregada
Manda a criançada pra casa da avó
Que eu to voltando
Diz que eu só volto amanhã se alguém chamar
Telefone não deixa nem tocar
Quero lá, lá, lá, ia, porque eu to voltando!",https://genius.com/Simone-bra-to-voltando-lyrics
O seu amor,74p4C1smKgyTuy6sTJDomA,Ney Matogrosso,2SFIMUkCdZowbeisskDdhn,Sujeito Estranho (1980),6SO9Yfh33oVqDadjFIE9wm,1980,142666,11,"O seu amor
Ame-o e deixe-o livre para amar
Livre para amar
Livre para amar
O seu amor
Ame-o e deixe-o ir aonde quiser
Ir aonde quiser
Ir aonde quiser
O seu amor
Ame-o e deixe-o brincar
Ame-o e deixe-o correr
Ame-o e deixe-o cansar
Ame-o e deixe-o dormir em paz
O seu amor
Ame-o e deixe-o ser o que ele é
Ser o que ele é
Ser o que ele é",https://genius.com/Ney-matogrosso-o-seu-amor-lyrics
Circulo Vicioso,62Nv3ZJMN2CxbHMvleYY1A,Rita Lee,7dnT2FUXhjirperXaH22IJ,Atrás Do Porto Tem Uma Cidade,0BIBmY12Iiv8gnf6ybjbwA,1974-01-01,190626,20,"Eu só quero brincar com a sua cabeça
Eu só quero brincar com a sua cabeça

No fim das contas
Estamos dando voltas
Num círculo vicioso
Perigoso para o sistema nervoso
Abalado, sempre disfarçado
Atrás de um sorriso
De Narciso afogado
Ai, que nervosa estou
Sou neurastênica
Preciso me casar
Senão, eu vou pra Jacarepaguá
Paguá!
Paguá!
Paguá!",https://genius.com/Rita-lee-circulo-vicioso-lyrics
Departamento De Criação,7KHqNLarr0Uk2ubtKwQnzi,Rita Lee,7dnT2FUXhjirperXaH22IJ,Entradas E Bandeiras,6ijeidJRPXQntGfec5gkFk,1976,226466,23,"
Quem vive pra servir assim
Não serve pra viver aqui
E você quer que eu faça aquilo tudo que você
Não sabe fazer?

Vou dar trabalho à crítica
Já que ela depende de mim
É um jeito de sair do buraco que é fundo
E acaba-se o mundo por falta de imaginação

Eu não!
Meu departamento é de criação!
Mas que falta de imaginação
Eu não!
Meu departamento é de criação!

Falar bem de mim é perder o emprego
É perder o sossego
É perder o dinheiro
É perder o segredo da sua profissão

Mas que falta de imaginação
Eu não!
Meu departamento é de criação!
Mas que falta de imaginação
Eu não!
Meu departamento é de criação!

Falar bem de mim é perder o emprego
É perder o sossego
É perder o dinheiro
É perder o segredo da sua profissão

Mas que falta de imaginação
Eu não!
Meu departamento é de criação!
Mas que falta de imaginação
Eu não!
Meu departamento é de criação!",https://genius.com/Rita-lee-departamento-de-criacao-lyrics
Acabou Chorare,1ZetCeq3ZOSD2k64UNEBqf,Novos Baianos,2ohBjgFT9V0LRDWO2wF9DJ,Acabou Chorare,5pIlMNPZh4D9iJSoCfMzGi,1972,253173,49,"Tin-gun, tin-gun-gun-i-gu-gá-gá
Tin-gun, quin-gun-gun-i-gu-gá-gá
Tin-gun, guin, tin-gun-gun-i-gu-gá-gá
Tin-gun-guin, quin-gun-gun-i-gu-gá-gá

Acabou chorare, ficou tudo lindo
De manhã cedinho
Tudo cá-cá-cá, na-fé-fé-fé
No bu-bu li-li, no bu-bu-li-lindo
No bu-bu bolindo
No bu-bu bolindo
No bu-bu bolindo
Talvez pel'um buraquinho, invadiu-me a casa
Me acordou na cama
Tomou o meu coração e sentou
Na minha mão
Talvez pel'um buraquinho, invadiu-me a casa
Me acordou na cama
Tomou o meu coração e sentou
Na minha mão

Abelha, abelhinha, acabou chorare, faz zum-zum pra eu ver
Faz zum-zum pra mim
Abelho, abelhinho, escondido faz bonito
Faz zum-zum e mel
Faz zum-zum e mel
Faz zum-zum e mel
Inda de lambuja tem o carneirinho
Presente na boca
Acordando toda gente, tão suave mé
Que suavemente
Inda de lambuja tem o carneirinho
Presente na boca
Acordando toda gente, tão suave mé
Que suavemente

Abelha, carneirinho, acabou chorare no meio do mundo
Respirei eu fundo
Foi-se tudo pra escanteio
Vi o sapo na lagoa, entre nessa que é boa
Fiz zum-zum e pronto
Fiz zum-zum e pronto
Fiz zum-zum e pronto
Fiz zum-zum",https://genius.com/Novos-baianos-acabou-chorare-lyrics
Pedro Pedreiro,3DNCuH5h0CaX2WXA53b7hu,Chico Buarque,6tOsSffQQIXmK8TqsDck8t,Chico Buarque de Hollanda,4ejwSOS740Jj4z3h4RyxJo,1966-01-01,155773,36,"Pedro Pedreiro penseiro esperando o trem
Manhã, parece, carece de esperar também
Para o bem de quem tem bem
De quem não tem vintém
Pedro Pedreiro fica assim pensando
Assim pensando o tempo passa
E a gente vai ficando pra trás
Esperando, esperando, esperando
Esperando o sol
Esperando o trem
Esperando o aumento
Desde o ano passado
Para o mês que vem
Pedro Pedreiro penseiro esperando o trem
Manhã, parece, carece de esperar também
Para o bem de quem tem bem
De quem não tem vintém
Pedro pedreiro espera o carnaval
E a sorte grande no bilhete pela federal
Todo mês
Esperando, esperando, esperando
Esperando o sol
Esperando o trem
Esperando aumento
Para o mês que vem
Esperando a festa
Esperando a sorte
E a mulher de Pedro
Está esperando um filho
Pra esperar também

Pedro Pedreiro penseiro esperando o trem
Manhã, parece, carece de esperar também
Para o bem de quem tem bem
De quem não tem vintém
Pedro Pedreiro está esperando a morte
Ou esperando o dia de voltar pro Norte
Pedro não sabe mas talvez no fundo
Espera alguma coisa mais linda que o mundo
Maior do que o mar
Mas pra que sonhar
Se dá o desespero de esperar demais
Pedro Pedreiro quer voltar atrás
Quer ser pedreiro pobre e nada mais
Sem ficar esperando, esperando, esperando
Esperando o sol
Esperando o trem
Esperando o aumento para o mês que vem
Esperando um filho pra esperar também
Esperando a festa
Esperando a sorte
Esperando a morte
Esperando o norte
Esperando o dia de esperar ninguém
Esperando enfim nada mais além
Da esperança aflita, bendita, infinita
Do apito de um trem

Pedro Pedreiro pedreiro esperando
Pedro Pedreiro pedreiro esperando
Pedro Pedreiro pedreiro esperando o trem
Que já vem, que já vem, que já vem...",https://genius.com/Chico-buarque-pedro-pedreiro-lyrics
Vida De Cachorro,1YrTAW0NP5dniCPFqoG8CT,Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX,"""Mutantes E Seus Cometas No Pais Do Baurets""",6bWR1KoGNbHBHLYWxcN9dm,1972-01-01,195066,29,"Eles estão por fora do que eu sinto por você
Me dê sua pata peluda, vamos passear
Sentindo o cheiro da rua
Me lamba o rosto, meu querido, lamba
E diga que também você me ama
Eu quero ver seu rabo abanando
Vamos ficar sem coleira
Vamos ter cinco lindos cachorrinhos
Até que a morte nos separe, meu amor",https://genius.com/Os-mutantes-vida-de-cachorro-lyrics
